,Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
180,NKCE2YCPKAPWDH8C,17.0,2015-09-25 16:23:44.000,55,Zeppelin,0,5,0,83,0,282.0,9.0,1387.0,3857,2908.633728
181,FABE92NVHZHSFHGT,17.0,2015-09-26 14:18:16.000,176,Wren,1,0,0,36,0,298.0,17.0,2533.0,3632,3417.4206
182,SHIE93YGTRAV6XTW,38.0,2015-08-15 22:20:13.000,76,Westin,1,4,0,40,0,220.0,12.0,4608.0,6433,5553.9595
183,CSOEGTPR39XZHZJY,10.0,2016-03-09 19:55:43.000,70,Dhilan,0,8,2,29,0,273.0,8.0,3900.0,5555,4956.64835
184,WATE5HFYHPFHRCHY,9.0,2016-03-28 22:55:43.000,202,Taym,1,7,0,3,0,169.0,1.0,1615.0,7974,5148.465102
185,BRAEBHCHY6VVRNRQ,47.0,2015-08-21 21:36:19.000,23,Kierra,1,1,1,56,0,260.0,13.0,1277.0,1897,1850.460768
186,NKCE5QPMUZRQFDAZ,47.0,2015-11-21 05:56:36.000,164,Haileigh,1,2,0,89,0,156.0,16.0,1395.0,2074,1811.91355
187,NKCE9ABEE5HDWZSM,5.0,2015-11-14 14:12:37.000,451,Shanelle,1,6,0,42,0,127.0,9.0,5072.0,6456,6307.482096
188,SHOEJCZ28JFRY9RR,9.0,2016-02-23 22:38:25.000,57,Zaydon,1,4,0,77,0,238.0,13.0,3320.0,8044,5959.243136
189,PSLEAVTQQXEXZYYZ,22.0,2015-05-05 15:21:33.000,162,Londyn,1,1,1,19,0,230.0,13.0,3861.0,5258,4768.697472
190,SHOE66V8UMNGZKYM,44.0,2015-09-22 15:24:08.000,11,Kyran,1,3,3,36,0,376.0,13.0,384.0,873,895.4757
191,SHIE5HBGWKWJWFRA,27.0,2015-09-23 17:23:29.000,452,Avaya,1,3,0,27,0,374.0,14.0,3009.0,3859,3717.378225
192,TOPE4HXDZHPR9K2C,8.0,2015-08-22 19:33:35.000,110,Leeland,1,7,0,53,0,144.0,5.0,999.0,2056,1648.918944
193,BRAEBCTWGWYRWXHC,36.0,2015-08-18 23:08:07.000,14,Louie,1,7,0,3,0,138.0,11.0,4630.0,6083,5423.913
194,TOPE6ZCJBVZY3HBH,14.0,2016-03-30 20:03:30.000,275,Mirah,0,1,0,57,0,273.0,16.0,3017.0,6533,5172.1659
195,CRNEG7BKMFFYHQ8Z,18.0,2014-11-10 15:20:39.000,443,Aaron,1,8,0,75,0,278.0,7.0,3743.0,5510,4934.9421
196,SHOE7DJBEPYGQPHF,36.0,2015-05-05 16:09:22.000,445,Peter,1,3,0,66,0,385.0,12.0,2706.0,4217,3893.848848
197,ACCEHY86UG6B63AZ,27.0,2016-03-08 21:37:23.000,55,Livvy,0,0,0,67,0,336.0,14.0,3696.0,5211,4791.402
198,BLBEJR23J2CTPFAU,38.0,2015-05-08 13:11:14.000,283,Aleena,1,8,0,56,0,275.0,2.0,2858.0,9268,6007.310848
199,ACCEEV5V5VD5DR9C,44.0,2016-03-07 23:50:35.000,204,Amorie,0,9,0,97,1,470.0,5.0,3710.0,6886,809.79374625
200,UMBEJZFHE285UEV2,13.0,2015-05-08 13:21:45.000,167,Landyn,1,3,0,21,0,389.0,12.0,4737.0,6547,6173.7984
201,SHOEBN3FFYG75P3D,10.0,2015-05-05 13:19:38.000,1,Andrea,1,5,0,7,0,243.0,12.0,1530.0,4123,2982.971673
202,NKCEFGFURYNWH2DR,37.0,2015-10-20 20:44:13.000,58,Jeshua,0,6,1,74,0,101.0,9.0,3401.0,4214,3927.3894
203,ETHEJG7NW4M4AFCZ,14.0,2015-08-17 22:12:39.000,220,Shannon,1,4,0,96,0,267.0,13.0,5509.0,7630,6935.844672
204,SWSE9UH4KXCHZHRJ,28.0,2016-03-29 22:59:39.000,110,Elric,1,4,0,21,0,280.0,12.0,1939.0,4467,3564.593505
205,CRTECN2QZ7XUGBR6,49.0,2015-09-23 14:30:18.000,443,Advik,1,5,0,90,0,320.0,11.0,3118.0,4805,4305.099447
206,BRAEDNX2NHZX5PKN,50.0,2015-08-19 17:32:50.000,358,Camren,0,7,3,68,0,171.0,6.0,6940.0,12157,9889.1397
207,BRAE73KFJGNSP2NP,23.0,2015-08-20 20:32:12.000,450,Dhruv,0,4,0,69,0,226.0,11.0,562.0,2897,2161.065984
208,MAHEDFPZVKF79JVQ,3.0,2015-08-23 21:48:47.000,23,Chaz,1,2,0,58,0,143.0,10.0,2998.0,4669,3934.218816
209,NKCECRQY6MGHBPQ3,39.0,2015-11-20 04:53:58.000,452,Graciella,0,6,0,79,0,130.0,5.0,7342.0,10111,8726.113152
210,CRTECN2QYYWUXHRP,44.0,2015-09-24 14:25:52.000,198,Milla,0,1,0,48,0,232.0,16.0,2407.0,3507,3032.468925
211,CPCEKY4TKBYFE7PH,11.0,2015-07-16 01:42:55.000,452,Mina,1,7,0,91,0,186.0,8.0,4681.0,6395,5613.228544
212,TOPEA8HNSZB8VGUR,50.0,2015-08-22 18:48:47.000,59,,1,5,2,44,0,268.0,9.0,1594.0,2774,2300.232704
213,TOPECJZ4ZDXQZB4A,1.0,2015-08-22 19:36:34.000,58,Jaya,1,8,0,24,0,264.0,3.0,4405.0,5652,5216.800512
214,SHIE92XGJHG4HH5E,19.0,2015-08-15 19:08:56.000,24,Simone,1,4,0,92,0,231.0,15.0,5143.0,6924,6329.237376
215,CRTECN2QVSZXUG7X,28.0,2015-09-23 17:25:16.000,458,Avrohom,0,7,0,26,0,194.0,11.0,3531.0,6163,4996.3815
216,BRAEBBYRUSRHZD34,6.0,2015-08-19 18:36:29.000,2,Semaj,1,4,1,86,0,227.0,12.0,5628.0,9183,7445.113984
217,IFPEE76BG92E5SVS,9.0,2015-08-15 23:20:13.000,198,Ann,1,1,2,21,0,219.0,12.0,4867.0,6290,5742.305712
218,CAGEBZ7UGCZZHVTE,15.0,2015-12-06 02:17:30.000,151,Madden,0,0,2,41,1,308.0,16.0,294.0,1689,220.7073744
219,CAGE3GFTPMNXPZAG,3.0,2015-12-06 05:14:03.000,162,Courtland,1,3,1,32,1,391.0,17.0,3854.0,5648,799.5092175
220,SWTEDX3KRCTNHUGY,27.0,2015-05-06 17:20:00.000,469,,1,9,0,97,0,523.0,11.0,4470.0,6302,5960.1762
221,BBAEFKXVXVM8SYZW,46.0,2016-03-28 23:59:41.000,2,Loreal,0,7,1,83,0,100.0,7.0,5481.0,8850,7394.66112
222,PENEGZ6RHFWHX7JX,12.0,2016-03-08 05:49:03.000,86,Evana,0,8,0,29,0,209.0,8.0,1167.0,1543,1550.603775
223,ETHEGFZFQT7ZCH3U,2.0,2016-03-09 01:36:28.000,471,Shifra,0,4,2,95,0,218.0,11.0,2331.0,3414,3083.0184
224,TOPEE2FFAXQGSUZH,12.0,2015-05-06 13:11:55.000,437,Giselle,0,5,0,37,0,244.0,13.0,4105.0,6165,5420.684325
225,CRTECN2QWAGCHYGC,13.0,2015-09-24 15:25:15.000,58,Jakhi,1,2,1,20,0,124.0,9.0,2994.0,4457,3862.1187
226,SNDEJGWQSWNHXXA3,11.0,2015-07-15 00:42:55.000,62,Milena,1,8,0,37,0,278.0,6.0,8912.0,14376,11281.515525
227,BHGEGTAVKNNCPUGG,6.0,2016-03-12 08:27:25.000,17,Avry,0,9,0,39,0,471.0,16.0,11385.0,14967,13572.17856
228,BBAEGNUNHHZEYSPD,25.0,2016-02-22 07:54:20.000,450,Riah,0,7,0,2,1,109.0,6.0,2132.0,4199,182.34050625
229,NKCEANMPZYMHYEA3,44.0,2016-01-04 06:17:58.000,73,Akasha,0,9,0,49,1,585.0,7.0,1957.0,2937,410.5531584
230,RNGE88Q9FH632SHU,33.0,2015-08-16 19:13:25.000,447,Channing,1,5,0,59,1,216.0,10.0,5457.0,9116,1106.1891456
231,SNDE7PY9TG8P7YYR,19.0,2016-03-28 23:41:05.000,460,Faustina,1,7,3,25,0,175.0,6.0,305.0,880,819.416325
232,SNDEHZQ7YZAHAZYP,26.0,2015-11-03 12:57:15.000,24,Shaelynn,0,0,0,86,0,301.0,9.0,3571.0,5464,4728.71168
233,CRTECN2RDAKXQHYH,10.0,2015-09-25 13:30:37.000,447,Janely,1,8,0,46,0,215.0,8.0,2894.0,3827,3576.162348
234,SNDEAVZ4MSGYFBUD,30.0,2016-03-22 05:25:46.000,358,Cyncere,1,9,3,22,1,607.0,15.0,7560.0,12962,1602.5705325
235,RTRDWBPC23ZAYMSE,43.0,2015-11-19 05:55:06.000,358,Macario,1,1,3,27,0,202.0,16.0,5943.0,14724,9904.810896
236,PCSDYQEW5ZMFBVFQ,32.0,2016-03-20 04:14:20.000,199,Madilynne,1,8,2,1,0,232.0,2.0,8725.0,13210,11372.66262
237,DREECZJBH8KGCZHT,44.0,2015-05-06 14:10:27.000,103,Erick,0,6,1,8,0,137.0,6.0,6744.0,9915,8167.8663
238,CAGED654SQMMADH7,46.0,2015-12-30 12:32:48.000,126,Halen,1,7,0,61,0,111.0,6.0,1487.0,2273,2158.0515
239,MFLEYGFH8PFBVRDG,27.0,2015-09-26 14:31:58.000,162,Andromeda,0,8,1,21,0,296.0,3.0,3985.0,5556,4977.419328
240,SHIEBWNUURZ8BWDZ,4.0,2015-08-15 22:10:42.000,58,Lucca,1,4,0,100,0,201.0,15.0,3312.0,4696,4244.19072
241,BRAECTFYXKNAVFAN,22.0,2015-08-21 17:36:19.000,24,Kyan,1,4,0,91,0,280.0,16.0,4581.0,6624,5782.7616
242,BRAECBVGHCB2FN49,42.0,2015-08-20 19:33:35.000,211,Darlene,1,0,0,50,0,303.0,13.0,3857.0,5221,4737.127104
243,SHOEHX7CGSEMUENU,14.0,2015-08-23 17:36:34.000,129,Emil,0,2,0,95,0,163.0,15.0,721.0,3968,2729.41935
244,CRTEB774NHSDW3DV,4.0,2015-09-23 14:28:32.000,268,Kelis,1,0,2,9,0,258.0,13.0,687.0,3370,2243.3994
245,VLBEGZ7SZFZBUGBZ,17.0,2015-05-09 13:20:59.000,55,Jaliyah,1,3,0,71,0,395.0,12.0,4689.0,6650,6173.7984
246,BRAEGJFXGYFPGHYG,12.0,2016-03-29 21:56:42.000,116,Kloee,1,1,0,25,0,272.0,15.0,3911.0,5111,4845.250656
247,ACCEGKG4S4B7QGGT,26.0,2015-08-23 19:48:17.000,3,Kaisley,1,6,0,76,0,130.0,6.0,1105.0,2474,1888.971392
248,BBAECKHYXGE3VJXB,26.0,2015-08-15 20:08:42.000,13,Micah,1,6,3,62,0,122.0,7.0,1172.0,1921,1752.183792
249,BBAEDVYSEN75YZZ7,23.0,2015-08-15 19:08:47.000,469,,1,9,0,56,0,487.0,9.0,5124.0,7355,6742.092525
250,RTRDYZCGGJFBU6XM,37.0,2016-01-27 00:35:28.000,205,Kadynce,1,3,0,59,0,396.0,13.0,2487.0,3510,3322.757376
251,CAGEBTJBB5X8GCF8,26.0,2016-01-04 06:05:58.000,58,Vidal,0,1,0,32,1,209.0,16.0,4643.0,6215,850.922688
252,HLUEJQ3UVGNXSPZG,37.0,2015-05-09 15:02:14.000,23,Soren,1,1,0,45,0,218.0,13.0,6770.0,8523,7874.122509
253,NKCE8RB5WSWKJPFR,25.0,2015-12-04 02:16:38.000,113,Mayson,1,7,0,95,0,180.0,1.0,1700.0,5939,3937.162425
254,BRAEDFYYKNGBGPF3,38.0,2015-08-20 01:36:54.000,446,Emi,0,8,0,61,0,226.0,7.0,5154.0,7886,6669.180672
255,SHIE2CAJP6XBWPU2,37.0,2015-10-19 21:41:16.000,3,Lulu,0,8,0,40,0,244.0,4.0,2948.0,4197,3714.0345
256,SHOE2GUJW6XNFG3W,41.0,2015-03-22 10:33:24.000,55,Miles,1,1,0,97,1,277.0,16.0,2255.0,5302,584.892
257,TWCEJFXHGDSG5XZV,32.0,2015-07-23 03:53:25.000,441,Azariah,1,9,0,19,0,586.0,17.0,5020.0,7445,6646.797696
258,NKCE9Z2JYUYZ2JZ3,11.0,2015-11-21 07:56:36.000,358,Bryon,1,4,3,29,0,285.0,14.0,3957.0,16452,10407.489147
259,WATE54YZWYXR6Z7J,37.0,2016-03-26 17:15:57.000,256,Anyssa,1,3,0,37,1,358.0,12.0,14774.0,20417,2507.25024
260,SWTEEYFFFRWGKZR5,19.0,2015-05-05 17:13:23.000,423,,1,8,0,30,0,270.0,1.0,3213.0,7979,5472.65268
261,NKCE6NHRGQJHWFDK,39.0,2016-01-12 08:45:08.000,58,Hollyn,0,7,0,74,0,114.0,4.0,4173.0,5523,4909.7664
262,NKCEYM3B6ZP3YSQQ,46.0,2015-09-25 14:31:33.000,58,Caitlynn,1,8,1,41,0,223.0,1.0,2768.0,4150,3634.366527
263,PAEE8AHWJWMDAXZU,42.0,2016-03-27 20:45:36.000,204,Kansas,1,0,0,65,0,320.0,17.0,4735.0,10307,7579.319904
264,RTRDZK8XCUEKZDFZ,10.0,2016-02-05 02:18:31.000,124,Ilya,1,3,0,44,1,353.0,17.0,2681.0,4700,569.18995875
265,TOPEHZMHJHEMRDHY,24.0,2015-08-23 21:48:17.000,24,Gitty,1,4,0,42,0,226.0,17.0,2255.0,3492,3042.60192
266,NKCE9AZMPE3PJPEW,19.0,2016-01-06 08:04:06.000,23,Conall,0,3,2,14,1,364.0,16.0,1376.0,7284,633.6554832
267,BRAEAR7WUYD3CZAT,13.0,2015-08-19 21:08:56.000,3,Yesenia,1,5,0,38,0,344.0,9.0,1924.0,2603,2428.3017
268,BRAEG7AYZAQBS3EH,18.0,2016-03-29 00:20:42.000,38,Ravenna,1,8,3,84,0,245.0,4.0,3102.0,8972,6401.3994
269,BRAEDQEEYYH4WRQK,12.0,2015-08-19 19:21:37.000,14,,1,2,0,59,0,172.0,17.0,3264.0,6071,4931.3385
270,BRAE4F8NCQJFTGEZ,22.0,2015-08-18 19:13:28.000,104,Kourtney,1,8,0,83,0,243.0,7.0,3288.0,7798,5697.1437
271,MUGEACY87HUCUYCD,23.0,2015-09-22 17:26:04.000,452,Joan,1,9,0,94,0,563.0,14.0,2638.0,3814,3764.54848
272,BOTEDSEN9ZSFUUAQ,43.0,2015-08-22 21:48:47.000,441,,0,6,0,51,1,101.0,10.436204379562044,3851.0,5889,738.5184576
273,WATE3GEYE8JQT7WM,34.0,2015-05-05 13:19:02.000,250,Delilah,1,6,2,92,0,147.0,9.0,4760.0,6580,5923.247616
274,TOPEB96CYHMPMDKH,37.0,2015-08-22 19:36:53.000,68,Cashton,1,9,2,9,0,475.0,14.0,969.0,3375,2718.178155
275,NKCE5QGT7GFDSUZK,16.0,2016-01-25 20:53:25.000,98,Briel,1,2,0,96,0,105.0,17.0,1028.0,2489,1926.138368
276,VESEGZRVWZEYTVMG,3.0,2016-03-29 22:54:00.000,231,Zephyr,0,3,2,30,0,395.0,15.0,5205.0,8228,6873.882543
277,SCHE4YSTHJSYEJHJ,16.0,2015-11-21 05:54:43.000,186,Braylie,1,8,0,27,0,245.0,7.0,2275.0,3260,3004.37025
278,KLSEGT5ZUGR9FQXE,43.0,2016-03-12 03:35:09.000,223,Asya,1,9,2,59,0,470.0,7.0,4985.0,6891,6528.78115
279,NKCE79CGHYMSS7GH,12.0,2015-09-25 13:22:53.000,73,Zen,1,0,0,2,0,313.0,8.0,2414.0,3541,3291.450822
280,JEAE8CZGJ8PGGHRQ,13.0,2015-03-22 13:33:24.000,423,Justin,1,9,0,57,1,631.0,5.0,3146.0,7454,911.916225
281,SHOEC8QGWFF2VXAN,32.0,2015-02-07 14:09:26.000,301,Kevin,1,1,0,28,0,295.0,15.0,1421.0,3972,2907.024225
282,SHIE6G75RNDQSGUQ,32.0,2015-09-23 16:26:53.000,115,Kenzo,0,5,0,25,0,313.0,14.0,1302.0,2106,1906.49645
283,SHODZ5YHTEHZTR3V,33.0,2015-09-22 14:26:58.000,58,Jadyn,0,7,0,38,0,105.0,2.0,3452.0,4655,4110.388275
284,ACCEKFVVZJMTYWPK,50.0,2015-05-08 13:20:08.000,58,,1,5,1,98,0,202.0,12.0,3178.0,4065,3704.382
285,DRPEHGFFGQTXK3E3,2.0,2016-03-28 23:58:15.000,166,Khai,0,5,0,51,0,277.0,5.0,2296.0,3063,2952.187392
286,CRGE4XJBHZGHJYGU,2.0,2015-08-15 20:26:08.000,443,Harlee,1,5,0,98,0,330.0,14.0,5651.0,7949,6990.9588
287,NKCE9Q93F3HJYGZT,34.0,2015-12-06 05:53:18.000,119,Hamzah,0,0,2,8,1,345.0,12.0,1072.0,2618,343.366155
288,SNDEGJFV5J8CTGJV,12.0,2016-03-29 21:00:43.000,231,Breann,1,1,2,1,0,200.0,15.0,6945.0,9281,8314.988418
289,SUDEHYGUMT6UGYAR,22.0,2015-05-09 17:10:27.000,403,Douglas,1,9,0,45,0,477.0,7.0,2457.0,3547,3324.297456
290,RNGE7M92HQECSUYG,47.0,2015-08-17 21:12:15.000,452,Jordy,1,8,0,55,0,247.0,2.0,5504.0,7220,6439.857975
291,TOPE7ZHYDE2MKNHF,31.0,2016-03-30 20:58:37.000,55,Chanse,0,9,0,29,0,601.0,5.0,2700.0,4457,3811.368825
292,NKCEBHGBEABMWDKA,50.0,2015-11-18 04:54:58.000,188,Montrell,0,1,0,52,0,250.0,16.0,4290.0,6100,5436.766269
293,PACE7ZNHBP4FASAQ,13.0,2015-09-23 16:25:49.000,3,Aayush,1,0,0,97,0,282.0,10.0,1834.0,2908,2705.145552
294,NKCE7A3XXTTBHHC6,44.0,2015-09-24 15:24:59.000,447,Abe,0,3,0,89,0,358.0,12.0,2761.0,4472,3984.63296
295,WCKE2TFYTHBHTP5B,44.0,2016-03-06 09:47:34.000,14,Bret,0,7,0,49,0,134.0,8.0,4253.0,5822,5128.64625
296,BRAEDTPDZSCRZCYG,18.0,2015-08-19 19:36:09.000,23,Cortez,1,9,2,18,0,456.0,10.0,2038.0,8241,5556.9591
297,SHOEBKEYSKS87GKG,22.0,2015-03-01 04:31:35.000,268,Mackenzie,1,6,2,82,0,149.0,9.0,1741.0,5269,3627.619072
298,CAGDUGFYGG2KWWK7,21.0,2015-11-18 07:56:39.000,113,Slater,0,3,0,63,0,368.0,15.0,5684.0,14943,9904.810896
299,SHODZDAE6FKCC8AH,25.0,2015-09-22 15:25:12.000,58,Lynlee,0,4,0,77,1,255.0,16.0,3151.0,4072,556.4423304
300,SGLEGBV5STVHGKTD,36.0,2016-03-29 19:52:58.000,116,Brodi,1,8,0,91,0,213.0,6.0,4647.0,6416,5729.578624
301,RTREBVK9HX8XJH2T,46.0,2015-12-03 04:20:24.000,121,Constanza,1,6,0,50,1,104.0,5.0,1088.0,3162,354.874905
302,PCSEAKVBGC7CJQZT,38.0,2016-03-24 00:23:50.000,38,Jaxiel,1,6,3,91,0,140.0,8.0,8405.0,12436,10460.2608
303,MATEB88T7MVJGSG5,8.0,2015-05-07 14:11:55.000,443,Kyla,1,1,0,51,0,235.0,15.0,4646.0,6213,5525.2296
304,WATDJYPXKHPPNGQK,25.0,2016-03-28 19:54:54.000,27,Koy,1,2,0,28,0,165.0,8.0,6068.0,9015,7271.1648
305,BRAE8QNFFGWGG5MY,28.0,2015-08-20 20:47:26.000,23,Marcello,0,2,1,1,0,167.0,13.0,1277.0,2178,1904.779503
306,NKCDWBPZZSYWKHE9,7.0,2015-09-24 16:24:59.000,55,Sahasra,0,1,0,20,0,241.0,15.0,1044.0,2444,2056.4676
307,USGEJPQHT8YPZ7D8,7.0,2015-05-09 13:11:55.000,23,Mabel,1,2,2,94,0,103.0,12.0,2435.0,3720,3168.80256
308,NKCEFKBYHXQ8VVF8,48.0,2015-12-01 04:32:49.000,186,Roen,1,6,0,46,1,117.0,8.0,2264.0,3552,413.517555
309,SHOE4JCEZDRSHC4S,47.0,2015-05-05 13:13:25.000,3,Antonio,0,3,0,90,0,359.0,12.0,2158.0,3633,3288.328575
310,ACCE9E2RT56M3GSU,14.0,2015-08-16 19:04:47.000,58,Elisha,1,0,0,85,0,288.0,16.0,3734.0,4780,4665.627648
311,CRTECN2QXQGJ7JZD,44.0,2015-09-26 15:19:46.000,58,Birdie,1,8,1,23,0,223.0,3.0,2894.0,4124,3767.574272
312,TOPEBS26V3JRYSF3,25.0,2015-05-05 16:19:46.000,55,Jasper,1,3,0,27,1,358.0,17.0,3815.0,5500,744.1958475
313,NKCECZNMRRVZ9YWF,48.0,2016-01-04 06:29:46.000,115,Alethea,0,5,0,60,1,209.0,8.0,1238.0,1863,306.095625
314,CAGE75QCGVXYV78T,32.0,2016-01-06 06:21:10.000,176,Rosetta,0,5,0,38,0,252.0,11.0,913.0,4376,3117.28725
315,WATDG9F74GYWEH4U,31.0,2016-03-24 18:10:55.000,137,Phinehas,1,3,0,47,1,385.0,14.0,7832.0,16024,1482.702084
316,BRAE3WVQPYSZ54FF,30.0,2015-08-19 17:36:42.000,23,Tyler,1,7,0,61,0,154.0,7.0,4019.0,9513,6764.3667
317,SWSEBHCP9JC4GQKT,32.0,2015-05-06 16:10:53.000,449,Alessandra,0,1,0,38,0,264.651185051609,13.0,3590.0,4975,4513.24863
318,MUGEBJ7XAFVH25VD,32.0,2015-09-23 13:29:06.000,65,Ezrah,1,9,2,50,0,553.0,10.0,1239.0,2205,2014.068573
319,LJGEATZRDCFAJGYZ,2.0,2016-03-30 20:47:26.000,58,Shamya,0,8,0,63,0,226.0,5.0,4760.0,6365,5729.578624
320,BRAEBXRB8GFZ6HM6,29.0,2015-08-20 20:36:34.000,65,Kent,0,1,0,9,0,273.0,15.0,3683.0,4565,4227.414975
321,RNGEDAPFZWSSMHYW,12.0,2015-08-16 23:21:02.000,449,Aubrianna,0,5,0,86,1,314.0,14.0,6259.0,7989,1108.50579
322,DREEHFABXP5AUZA8,34.0,2016-03-08 11:07:19.000,55,Juna,0,9,0,36,0,495.0,13.0,4158.0,5465,5101.783575
323,RTRDFFYGJ4GNRSHQ,46.0,2015-11-18 06:55:06.000,443,Tru,0,2,0,63,0,104.0,5.0,7902.0,11395,9642.985605
324,CBREFYM9TSSUHJSQ,40.0,2015-11-13 18:09:39.000,104,Dayla,1,4,0,48,0,241.0,15.0,1346.0,3764,2908.633728
325,PBXE6EF4PSJX9WXH,42.0,2016-01-05 05:04:25.000,57,Tamiyah,1,0,0,79,0,279.0,6.0,1296.0,6317,4093.2144
326,CRTEHSS9UZJZYMZD,5.0,2016-02-21 21:36:24.000,121,Jayonna,0,8,0,39,1,216.0,9.0,1193.0,4088,435.7004256
327,DRPEHYHG9YYHD2HH,28.0,2015-11-05 08:14:58.000,452,Kaycen,1,0,0,19,0,259.0,14.0,3690.0,4793,4665.627648
328,CAGE9AGR4VWWTDY4,21.0,2016-01-06 06:06:17.000,358,Ona,0,6,3,92,0,148.0,9.0,2836.0,12410,7715.268396
329,AVCEJCJQWBYMNPGU,6.0,2016-02-28 23:57:28.000,98,Dekker,1,8,0,56,0,257.0,1.0,1106.0,2690,2041.3328
330,BRAE7T3WADAJU4ZS,13.0,2015-08-19 21:08:56.000,97,Elvis,1,3,0,10,0,386.0,16.0,610.0,2807,2004.486225
331,TPYEGGUFSKXJFYY5,37.0,2016-03-29 20:57:04.000,38,Alley,0,4,3,83,0,239.0,16.0,4532.0,8958,7266.723408
332,SUDEHYGU4GE9UCXJ,2.0,2015-05-09 17:19:02.000,283,,1,8,0,95,0,261.0,1.0,2699.0,8154,5609.8602
333,FABEB2TXH4MGQC2H,38.0,2015-10-15 00:04:13.000,57,Azeneth,0,6,0,97,0,144.0,9.0,3800.0,6131,4998.4704
334,NKCE9G2BZAGKXPGY,11.0,2015-10-14 01:04:13.000,45,Ayra,0,2,1,49,0,115.0,16.0,3639.0,5052,4275.6021
335,TOPE8H5DJWGAY2CD,10.0,2015-05-07 17:02:14.000,23,Braylen,0,8,1,35,0,298.0,6.0,7068.0,11468,9460.969776
336,BBAEGGF3HF3ZPBVG,43.0,2016-03-29 20:37:49.000,185,Noland,1,6,2,79,0,148.0,9.0,1133.0,1931,1815.4323
337,ACCEC87TREZYJJPE,27.0,2015-08-16 21:23:27.000,211,Heather,0,0,0,81,0,332.0,10.0,5584.0,7000,6589.8459
338,DRPEHYHMEZHDYRK5,14.0,2015-11-11 18:12:39.000,188,Samarah,1,9,0,23,0,464.0,5.0,2931.0,3989,3928.147146
339,NKCE5VAAPVP5DGMZ,23.0,2016-02-17 05:54:54.000,3,Thais,0,0,0,3,1,315.0,10.0,2722.0,3733,518.60763405
340,NKCEBZN92EJ7PDFH,25.0,2015-12-06 01:17:36.000,471,Hadasa,1,9,2,43,0,457.0,10.0,2430.0,3365,3324.297456
341,ACCDXFPYT58AGGAF,43.0,2016-03-16 20:44:05.000,58,Leeroy,0,9,0,55,0,570.0,10.0,5517.0,7759,7009.8089
342,MUGEGZUHX744RFEN,4.0,2015-05-08 14:20:14.000,441,Rocco,0,5,2,60,0,256.0,12.0,4472.0,6412,5641.442208
343,RNGE8Z3KSHGCMSCP,35.0,2015-05-06 14:11:55.000,104,Ricardo,0,2,0,25,0,167.0,12.0,1306.0,4523,3402.542325
344,SHIEYZ3F3QWMYNEC,50.0,2015-09-24 17:22:53.000,65,Emmarose,1,2,2,80,0,128.0,5.0,2114.0,4085,3224.28168
345,SHOEJCZ2JNGJSPEJ,12.0,2016-02-23 21:36:24.000,358,Safwan,0,5,3,41,0,342.0,14.0,2966.0,12758,8720.135424
346,CRTEB774RSGGQZ9U,21.0,2015-09-26 13:20:35.000,93,Rosanna,1,8,2,72,0,249.0,4.0,2371.0,3973,3334.452048
347,BRAE8AJZW5QBNWAZ,1.0,2015-08-20 03:31:36.000,70,Andie,1,9,2,55,0,626.0,5.0,900.0,2535,2218.033664
348,CRTECN2QZ8CWZEFZ,39.0,2015-09-24 13:30:37.000,451,Aharon,1,4,0,56,0,226.0,14.0,4819.0,5998,5557.134231
349,SHIE9FMZAH4U4H6Z,43.0,2015-09-23 16:20:36.000,205,Raine,0,3,0,84,1,362.0,14.0,2239.0,3005,471.10438485
350,CAGE68FFYRMDRF3X,38.0,2015-11-20 04:56:37.000,452,Neha,0,2,0,13,0,135.0,10.0,7590.0,9910,8971.11504
351,NKCE3GNVPGUYY8AZ,50.0,2015-09-24 17:20:25.000,65,Michelangelo,1,6,2,53,0,105.0,8.0,2301.0,4157,3511.213488
352,PCSE4ZQ8TRUZDMEU,45.0,2016-03-28 20:03:46.000,60,Aishani,1,5,3,3,0,268.0,14.0,426.0,1626,1449.17696
353,PACEC89YGNYZCMC4,45.0,2015-09-23 14:28:55.000,363,Rain,1,1,3,35,0,207.0,17.0,245.0,793,829.34145
354,NKCE9YX24KHRDNHG,24.0,2016-01-19 22:43:53.000,55,Caison,0,7,0,36,0,101.0,2.0,1818.0,3980,3119.072775
355,FABE88MGUBPCQWR8,29.0,2015-09-26 17:24:08.000,152,Alaska,0,2,0,18,0,174.0,9.0,1904.0,2673,2453.4111
356,ACCEH74HAGTY6W8P,18.0,2016-02-24 00:57:42.000,24,Avielle,0,5,0,59,1,245.0,11.0,4705.0,6570,841.8867192
357,NKCECGVARVRMARSS,44.0,2016-01-06 06:05:30.000,358,Maddelyn,0,4,3,74,0,288.0,10.0,2636.0,9863,6721.436625
358,CRTECN2QZXFVEPGG,40.0,2015-09-24 13:26:36.000,358,Coco,0,4,3,9,0,269.0,10.0,2055.0,5703,4026.846208
359,NKCEC8AZQUFGUXGH,41.0,2015-09-24 17:23:31.000,55,Lilyanne,1,8,0,10,0,239.0,9.0,1284.0,2565,2075.967075
360,SHOED6C5ZGCBKTP2,5.0,2015-09-22 14:24:08.000,55,Marek,1,2,0,58,0,134.0,6.0,1715.0,3493,2883.291642
